date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:36	234765/234765	---M--	200	added ('OK')	image/jpeg	etag:%22595f29866-3950d-51159a37a0e00%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/6553480_orig.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/6553480_orig.jpg	(from http://mrhakimsclass.weebly.com/photosvideos-2014-2015.html)
21:05:38	156183/156183	---M--	200	added ('OK')	image/jpeg	etag:%2259620c5ec-26217-5115983599140%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/6999314_orig.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/6999314_orig.jpg	(from http://mrhakimsclass.weebly.com/photosvideos-2014-2015.html)
21:05:38	143242/143242	---M--	200	added ('OK')	image/jpeg	etag:%2259620c61c-22f8a-5115984e64bc0%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/617961_orig.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/617961_orig.jpg	(from http://mrhakimsclass.weebly.com/photosvideos-2014-2015.html)
21:05:39	125426/125426	---M--	200	added ('OK')	image/jpeg	etag:%225961f99ca-1e9f2-511598a715d00%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/3356050_orig.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/3356050_orig.jpg	(from http://mrhakimsclass.weebly.com/photosvideos-2014-2015.html)
21:05:39	152213/152213	---M--	200	added ('OK')	image/jpeg	etag:%2259620c661-25295-5115986083680%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/5499316_orig.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/5499316_orig.jpg	(from http://mrhakimsclass.weebly.com/photosvideos-2014-2015.html)
21:05:39	9042/9042	---M-Z	200	added ('OK')	text/css	etag:W/%225aa0722f-2352%22	http://cdn1.editmysite.com/editor/images/slideshow/slideshow.css?1465337286	C:/My%20Web%20Sites/Hakim/cdn1.editmysite.com/editor/images/slideshow/slideshowf1bb.css	(from http://mrhakimsclass.weebly.com/photosvideo-2015-2016.html)
21:05:39	564/564	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:39%20GMT	http://cdn1.editmysite.com/editor/libraries/slideshow-jq.js?buildTime=1465337286	C:/My%20Web%20Sites/Hakim/cdn1.editmysite.com/editor/libraries/slideshow-jq.163a802.delayed	(from http://mrhakimsclass.weebly.com/photosvideo-2015-2016.html)
21:05:40	64514/64514	---M--	200	added ('OK')	image/jpeg	etag:%226e22e3e69-fc02-52bd5e506a680%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/928080.jpeg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/928080.jpg	(from http://mrhakimsclass.weebly.com/photosvideo-2015-2016.html)
21:05:40	178204/178204	---M--	200	added ('OK')	image/jpeg	etag:%22595f29658-2b81c-511598b9347c0%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/1978317_orig.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/1978317_orig.jpg	(from http://mrhakimsclass.weebly.com/photosvideos-2014-2015.html)
21:05:40	25589/25589	---M--	200	added ('OK')	image/jpeg	etag:%224e361ceca-63f5-50268d95a9580%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/1410024230.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/1410024230.jpg	(from http://mrhakimsclass.weebly.com/about.html)
21:05:41	14378/14378	---M--	200	added ('OK')	image/jpeg	etag:%22595f2841a-382a-511589ff54980%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/header_images/1426447222.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/header_images/1426447222.jpg	(from http://mrhakimsclass.weebly.com/contact.html)
21:05:41	6112/6112	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:41%20GMT	http://mrhakimsclass.weebly.com/payload.js	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/payload.js	(from http://cdn2.editmysite.com/js/wsnbn/snowday262.js)
21:05:41	251725/251725	---M--	200	added ('OK')	image/jpeg	etag:%2259612bbba-3d74d-511599ff5c940%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/7024799_orig.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/7024799_orig.jpg	(from http://mrhakimsclass.weebly.com/photosvideos-2014-2015.html)
21:05:41	6112/6112	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:41%20GMT	http://mrhakimsclass.weebly.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://cdn2.editmysite.com/js/wsnbn/snowday262.js)
21:05:42	6112/6112	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:42%20GMT	http://mrhakimsclass.weebly.com/POST	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/POST	(from http://cdn2.editmysite.com/js/wsnbn/snowday262.js)
21:05:42	239393/239393	---M--	200	added ('OK')	image/jpeg	etag:%2259620dfa8-3a721-51159e8f9cd80%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/1297999_orig.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/1297999_orig.jpg	(from http://mrhakimsclass.weebly.com/about.html)
21:05:43	187/187	---M--	200	added ('OK')	image/gif	etag:%225aa0722f-bb%22	http://cdn1.editmysite.com/editor/images/slideshow/control_icons.gif	C:/My%20Web%20Sites/Hakim/cdn1.editmysite.com/editor/images/slideshow/control_icons.gif	(from http://cdn1.editmysite.com/editor/images/slideshow/slideshow.css?1464980459)
21:05:44	5023/5023	---M--	200	added ('OK')	image/png	etag:%225aa0722f-139f%22	http://cdn1.editmysite.com/editor/images/slideshow/header_slideshow_sprites.png	C:/My%20Web%20Sites/Hakim/cdn1.editmysite.com/editor/images/slideshow/header_slideshow_sprites.png	(from http://cdn1.editmysite.com/editor/images/slideshow/slideshow.css?1464980459)
21:05:44	404/404	---M--	200	added ('OK')	image/gif	etag:%225aa0722f-194%22	http://cdn1.editmysite.com/editor/images/slideshow/loading.gif	C:/My%20Web%20Sites/Hakim/cdn1.editmysite.com/editor/images/slideshow/loading.gif	(from http://cdn1.editmysite.com/editor/images/slideshow/slideshow.css?1464980459)
21:05:44	5871/5871	---M--	200	added ('OK')	image/png	etag:%225aa0722f-16ef%22	http://cdn1.editmysite.com/editor/images/slideshow/header_slideshow_sprites1x.png	C:/My%20Web%20Sites/Hakim/cdn1.editmysite.com/editor/images/slideshow/header_slideshow_sprites1x.png	(from http://cdn1.editmysite.com/editor/images/slideshow/slideshow.css?1464980459)
21:05:45	896939/896939	---M--	200	added ('OK')	image/jpeg	etag:%22595add1fb-dafab-511584b9e19c0%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/header_images/1426445807.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/header_images/1426445807.jpg	(from http://mrhakimsclass.weebly.com/about.html)
21:05:46	456/456	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:46%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/06/friday-update-6-3-last-week-of-school.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/06/friday-update-6-3-last-week-of-school.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-update-6-3-last-week-of-school)
21:05:46	230269/230269	---M-Z	200	added ('OK')	text/css	etag:W/%225a989c83-3837d%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1465858086	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/css/sites90f4.css	(from http://mrhakimsclass.weebly.com/friday-updates/friday-update-6-3-last-week-of-school)
21:05:46	475464/475464	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a99c8b6-74148%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1465858086	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/site/main90f4.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-update-6-3-last-week-of-school)
21:05:47	118962/118962	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a8e2d6e-1d0b2%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1465858086&	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/lang/en/stl1222.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-update-6-3-last-week-of-school)
21:05:47	456/456	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:47%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/06/friday-update-6-3-last-week-of-school.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/06/friday-update-6-3-last-week-of-school.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-update-6-3-last-week-of-school)
21:05:47	516/516	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:47%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/05/thursday-update-5-26-thank-you-and-enjoy-the-weekend.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/05/thursday-update-5-26-thank-you-and-enjoy-the-weekend.html	(from http://mrhakimsclass.weebly.com/friday-updates/thursday-update-5-26-thank-you-and-enjoy-the-weekend)
21:05:47	516/516	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:47%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/05/thursday-update-5-26-thank-you-and-enjoy-the-weekend.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/05/thursday-update-5-26-thank-you-and-enjoy-the-weekend.html	(from http://mrhakimsclass.weebly.com/friday-updates/thursday-update-5-26-thank-you-and-enjoy-the-weekend)
21:05:48	520/520	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:48%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/05/friday-5-20-thank-yous-book-update-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/05/friday-5-20-thank-yous-book-update-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-5-20-thank-yous-book-update-and-the-week-ahead)
21:05:48	520/520	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:48%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/05/friday-5-20-thank-yous-book-update-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/05/friday-5-20-thank-yous-book-update-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-5-20-thank-yous-book-update-and-the-week-ahead)
21:05:48	468/468	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:48%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/05/friday-5-13-field-day-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/05/friday-5-13-field-day-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-5-13-field-day-and-the-week-ahead)
21:05:48	468/468	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:48%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/05/friday-5-13-field-day-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/05/friday-5-13-field-day-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-5-13-field-day-and-the-week-ahead)
21:05:49	476/476	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:49%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/05/friday-5-6-quick-update-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/05/friday-5-6-quick-update-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-5-6-quick-update-and-the-week-ahead)
21:05:49	230269/230269	---M-Z	200	added ('OK')	text/css	etag:W/%225a99c8b6-3837d%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1466186010	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/css/sitesae5b.css	(from http://mrhakimsclass.weebly.com/friday-updates/friday-5-6-quick-update-and-the-week-ahead)
21:05:49	2263161/2263161	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%227339271ed-228879-5324790be2300%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/smashwords-style-guide.pdf	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/smashwords-style-guide.pdf	(from http://mrhakimsclass.weebly.com/smashwords-anthology-project.html)
21:05:49	475464/475464	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a99c8b6-74148%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1466186010	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/site/mainae5b.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-5-6-quick-update-and-the-week-ahead)
21:05:50	118996/118996	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a99c8b6-1d0d4%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1466186010&	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/lang/en/stleeaa.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-5-6-quick-update-and-the-week-ahead)
21:05:50	476/476	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:50%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/05/friday-5-6-quick-update-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/05/friday-5-6-quick-update-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-5-6-quick-update-and-the-week-ahead)
21:05:50	472/472	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:50%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/04/friday-4-29-more-dates-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/04/friday-4-29-more-dates-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-29-more-dates-and-the-week-ahead)
21:05:50	230269/230269	---M-Z	200	added ('OK')	text/css	etag:W/%225a9dcc51-3837d%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1467065246	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/css/sites8f16.css	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-29-more-dates-and-the-week-ahead)
21:05:51	475464/475464	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a94c5fe-74148%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1467065246	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/site/main8f16.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-29-more-dates-and-the-week-ahead)
21:05:51	118996/118996	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a9f1f2d-1d0d4%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1467065246&	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/lang/en/stl4ac5.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-29-more-dates-and-the-week-ahead)
21:05:51	472/472	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:51%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/04/friday-4-29-more-dates-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/04/friday-4-29-more-dates-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-29-more-dates-and-the-week-ahead)
21:05:52	492/492	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:52%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/04/friday-4-22-important-dates-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/04/friday-4-22-important-dates-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-22-important-dates-and-the-week-ahead)
21:05:52	230269/230269	---M-Z	200	added ('OK')	text/css	etag:W/%225a8e2d6e-3837d%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1467911332	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/css/sitesea20.css	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-22-important-dates-and-the-week-ahead)
21:05:52	475464/475464	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a8e2d6e-74148%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1467911332	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/site/mainea20.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-22-important-dates-and-the-week-ahead)
21:05:52	118962/118962	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a9098e1-1d0b2%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1467911332&	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/lang/en/stleaf3.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-22-important-dates-and-the-week-ahead)
21:05:53	492/492	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:53%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/04/friday-4-22-important-dates-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/04/friday-4-22-important-dates-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-22-important-dates-and-the-week-ahead)
21:05:53	468/468	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:53%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/04/friday-4-15-goings-on-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/04/friday-4-15-goings-on-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-15-goings-on-and-the-week-ahead)
21:05:53	230269/230269	---M-Z	200	added ('OK')	text/css	etag:W/%225a9098e1-3837d%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1466738856	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/css/sites194b.css	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-15-goings-on-and-the-week-ahead)
21:05:53	475464/475464	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a984340-74148%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1466738856	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/site/main194b.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-15-goings-on-and-the-week-ahead)
21:05:54	118996/118996	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a989c83-1d0d4%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1466738856&	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/lang/en/stl8a40.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-15-goings-on-and-the-week-ahead)
21:05:54	468/468	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:54%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/04/friday-4-15-goings-on-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/04/friday-4-15-goings-on-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-15-goings-on-and-the-week-ahead)
21:05:54	508/508	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:54%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/04/friday-4-8-accreditation-summer-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/04/friday-4-8-accreditation-summer-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-8-accreditation-summer-and-the-week-ahead)
21:05:54	230269/230269	---M-Z	200	added ('OK')	text/css	etag:W/%225a9098e1-3837d%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1467050405	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/css/sites2108.css	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-8-accreditation-summer-and-the-week-ahead)
21:05:55	475464/475464	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a99c8b6-74148%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1467050405	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/site/main2108.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-8-accreditation-summer-and-the-week-ahead)
21:05:55	118996/118996	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a96b3d2-1d0d4%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1467050405&	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/lang/en/stle681.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-8-accreditation-summer-and-the-week-ahead)
21:05:55	508/508	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:55%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/04/friday-4-8-accreditation-summer-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/04/friday-4-8-accreditation-summer-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-4-8-accreditation-summer-and-the-week-ahead)
21:05:55	408/408	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:55%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/03/friday-3-18-looking-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/03/friday-3-18-looking-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-3-18-looking-ahead)
21:05:55	230269/230269	---M-Z	200	added ('OK')	text/css	etag:W/%225a94c5fe-3837d%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1465947386	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/css/sites09b1.css	(from http://mrhakimsclass.weebly.com/friday-updates/friday-3-18-looking-ahead)
21:05:56	475464/475464	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a9098e1-74148%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1465947386	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/site/main09b1.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-3-18-looking-ahead)
21:05:56	118962/118962	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a9098e1-1d0b2%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1465947386&	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/lang/en/stlc4e0.js	(from http://mrhakimsclass.weebly.com/friday-updates/friday-3-18-looking-ahead)
21:05:56	408/408	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:56%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/03/friday-3-18-looking-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/03/friday-3-18-looking-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/friday-3-18-looking-ahead)
21:05:57	33362/33362	---M-Z	200	added ('OK')	text/html	etag:W/%223180df9fb28ea225b31af15dc4199df3-gzip%22	http://mrhakimsclass.weebly.com/friday-updates/friday-3-11-reading-month-and-the-week-ahead	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/friday-updates/friday-3-11-reading-month-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/previous/2)
21:05:57	484/484	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:57%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/03/friday-3-11-reading-month-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/03/friday-3-11-reading-month-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/previous/2)
21:05:58	33457/33457	---M-Z	200	added ('OK')	text/html	etag:W/%228b159029eb3e592054eed4db0a7d02cc-gzip%22	http://mrhakimsclass.weebly.com/friday-updates/friday-3-4-progress-reports-and-the-week-ahead	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/friday-updates/friday-3-4-progress-reports-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/previous/2)
21:05:58	492/492	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:58%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/03/friday-3-4-progress-reports-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/03/friday-3-4-progress-reports-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/previous/2)
21:05:58	33411/33411	---M-Z	200	added ('OK')	text/html	etag:W/%22470134118504cb2cc533980f74399253-gzip%22	http://mrhakimsclass.weebly.com/friday-updates/friday-2-26-progress-reports-march-and-the-week-ahead	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/friday-updates/friday-2-26-progress-reports-march-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/previous/2)
21:05:58	520/520	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:58%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/02/friday-2-26-progress-reports-march-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/02/friday-2-26-progress-reports-march-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates/previous/2)
21:05:58	31478/31478	---M-Z	200	added ('OK')	text/html	etag:W/%22d6110152bcb46f75886872faf32930ac-gzip%22	http://mrhakimsclass.weebly.com/friday-updates/friday-2-12-thank-yous-and-winter-break	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/friday-updates/friday-2-12-thank-yous-and-winter-break.html	(from http://mrhakimsclass.weebly.com/friday-updates/previous/2)
21:05:58	464/464	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:05:58%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/02/friday-2-12-thank-yous-and-winter-break.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/02/friday-2-12-thank-yous-and-winter-break.html	(from http://mrhakimsclass.weebly.com/friday-updates/previous/2)
